cluster_id,decision_id,decision_date,category,title,sanctions,amount,articles,case_type,snippet
3,393,2022-02-09,침해요인 평가,「전기통신사업법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제36조;제36조의1;제42조;제6조의2,,1. 「전기통신사업법 시행령」일부개정안(과학기술정보통신부 통신경쟁정책과-129호) 제6조의2 제2항에서 '「전자정부법」제36조의1항에 따른’을 '「전자정부법」제36조제1항 및 같은 법 제42조에 따라’로 수정할 것을 권고한다. 2. 「전기통신사업법 시행령」 일부개정안(과학기술정보통신부 통신경쟁정책과-129호) 제6조의2 ...
3,19,2022-04-13,침해요인 평가,「소방의 화재조사에 관한 법률 시행령」 제정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제19조;제23조,,"「소방의 화재조사에 관한 법률 시행령」 제정안(소방청 화재대응조사과-1547호) 제23조에서 '「개인정보 보호법 시행령」 제19조에 따른 정보가 포함된 자료’를 '「개인정보 보호법 시행령」 제19조 각 호에 따른 주민등록번호, 여권번호, 운전면허의 면허번호 또는 외국인등록번호가 포함된 자료’로 수정하고, 제1호 내지 6호..."
3,5877,2024-03-13,침해요인 평가,「국제조세조정에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,개선권고,,,,1. 「국제조세조정에 관한 법률 시행규칙」일부개정안(기획재정부 조세정책과-311호) 별지 제38호서식에서 위임받은 사람의 “주민등록번호”를 “생년월일”로 수정할 것을 권고한다. 2. 「국제조세조정에 관한 법률 시행규칙」일부개정안(기획재정부 조세정책과-311호) 별지 제51호의2서식에서 대리인의 “주민등록번호”를 “생년월일...
3,7853,2024-03-13,침해요인 평가,「국제조세조정에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,개선권고,,,,1. 「국제조세조정에 관한 법률 시행규칙」일부개정안(기획재정부 조세정책과-311호) 별지 제38호서식에서 위임받은 사람의 “주민등록번호”를 “생년월일”로 수정할 것을 권고한다. 2. 「국제조세조정에 관한 법률 시행규칙」일부개정안(기획재정부 조세정책과-311호) 별지 제51호의2서식에서 대리인의 “주민등록번호”를 “생년월일...
3,601,2022-05-11,침해요인 평가,「정보통신공사업법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제39조;제9조,,1. 「정보통신공사업법 시행령」 일부개정안(과학기술정보통신부공고 제2022-450호) 제9조에서 '주민등록표 등ㆍ초본이나 가족관계등록부’를 '주민등록표초본’으로 변경할 것을 권고한다. 2. 「정보통신공사업법 시행령」 일부개정안(과학기술정보통신부공고 제2022-450호) 제39조에서 '주민등록표 등ㆍ초본이나 가족관계등록부’...
3,2279,2023-03-08,침해요인 평가,「상속세 및 증여세법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,,,1. 「상속세 및 증여세법 시행규칙」일부개정안(기획재정부 조세정책과-329호) 별지 제1호의2서식의 '가업현황’란에서 주민등록번호를 삭제하거나 생년월일로 변경할 것을 권고한다. 2. 「상속세 및 증여세법 시행규칙」일부개정안(기획재정부 조세정책과-329호) 별지 제1호의3서식의 '대상가업’란에서 주민등록번호를 삭제하거나 생...
4,10251,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10265,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10211,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것. 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 ..."
4,10267,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10225,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10239,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10255,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10257,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10261,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10279,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10221,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10259,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10273,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10217,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
4,10223,2025-11-20,법규 위반·제재,공공시스템 운영기관 실태점검 결과 및 시정조치에 관한 건,공표명령;개선권고,,제29조;제2조;제30조;제30조의2;제3조;제63조의2;제66조;제6조,유출·침해;안전조치 미흡,"1. 피심인에 대하여 다음과 같이 시정을 권고한다. 가. 피심인은 운영중인 공공시스템(집중관리시스템)에 대해 보호법 시행령 제30조의2에 따른 10대 과제 점검 결과, 이행이 미흡한 사항에 대해 시정할 것 나. 피심인은 가.의 권고 조치를 이행하고, 시정권고 통지를 받은 날로부터 90일 이내에 개인정보보호위원회에 이행 결..."
5,5145,2023-08-03,침해요인 평가,「새마을금고법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제51조의2;제70조의2;제9조의4,,1.「새마을금고법 시행령」일부개정안(행정안전부공고 제2023-1025호)안 제51조의2 제3항 제4호의2에서 법 제70조의2 제1항은 “법 제70조의2에 따른 우선출자의 발행 및 관리에 관한 사무”를 “법 제70조의2 제1항에 따른 우선출자의 발행 및 관리에 관한 사무(주민등록번호 및 여권번호 또는 외국인등록번호에 한함)...
5,4979,2023-10-11,침해요인 평가,「독점규제 및 공정거래에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제68조,,1. 「독점규제 및 공정거래에 관한 법률 시행령」일부개정안(공정거래위원회공고 제2023-165호) 제68조 제2항 후단에 “지체 없이 다음 각 호의 사항을 수소법원에 알려야 한다.”를 “분쟁당사자의 동의를 받아 다음 각 호의 사항을 수소법원에 알릴 수 있다.”로 수정할 것을 권고한다. 2. 「독점규제 및 공정거래에 관한 ...
5,4919,2023-10-25,침해요인 평가,「대리점거래의 공정화에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제13조의2,,1. 「대리점거래의 공정화에 관한 법률 시행령」일부개정안(공정거래위원회공고 제2023-188호) 제13조의2 제2항 후단에 “지체 없이 다음 각 호의 사항을 수소법원에 알려야 한다.”를 “분쟁당사자의 동의를 받아 다음 각 호의 사항을 수소법원에 알릴 수 있다.”로 수정할 것을 권고한다. 2. 「대규모유통업법 시행령」일부개...
5,4965,2023-10-11,침해요인 평가,「약관의 규제에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제8조의8;제8조의9,,1. 「약관의 규제에 관한 법률 시행령」일부개정안(공정거래위원회공고 제2023-163호) 제8조의8 제2항 후단에 “지체 없이 다음 각 호의 사항을 수소법원에 알려야 한다.”를 “분쟁당사자의 동의를 받아 다음 각 호의 사항을 수소법원에 알릴 수 있다.”로 수정할 것을 권고한다. 2. 「약관의 규제에 관한 법률 시행령」일부...
5,4913,2023-10-25,침해요인 평가,「대규모유통업법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제23조,,1. 「대규모유통업법 시행령」일부개정안(공정거래위원회공고 제2023-187호) 제23조 제2항 후단에 “지체 없이 다음 각 호의 사항을 수소법원에 알려야 한다.”를 “분쟁당사자의 동의를 받아 다음 각 호의 사항을 수소법원에 알릴 수 있다.”로 수정할 것을 권고한다. 2. 「대규모유통업법 시행령」일부개정안(공정거래위원회공고...
5,4983,2023-10-11,침해요인 평가,「소비자기본법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제62조의2,,1. 「소비자기본법 시행령」일부개정안(공정거래위원회공고 제2023-170호) 제62조의2 제2항 후단에 “지체 없이 다음 각 호의 사항을 수소법원에 알려야 한다.”를 “분쟁당사자의 동의를 받아 다음 각 호의 사항을 수소법원에 알릴 수 있다.”로 수정할 것을 권고한다. 2. 「소비자기본법 시행령」일부개정안(공정거래위원회공고...
5,9663,2025-03-12,침해요인 평가,「민방위기본법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,개선권고,,,,「민방위기본법 시행령」일부개정안(행정안전부공고 제2025-217호)은 「민방위기본법 시행규칙」일부개정안(행정안전부공고 제2025-218호) 별지 제44호 및 제45호서식에서 필요한 신고인과 피해자의 '주민등록번호’ 처리근거가 없으므로 이에 대한 처리 근거를 마련할 것을 권고한다. 본 권고는 함께 개정되는 「민방위기본법 시...
5,4867,2023-10-11,침해요인 평가,「전자장치 부착 등에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,개선권고,,제23조의17;제29조;제31조의8,,1) 「전자장치 부착 등에 관한 법률 시행령」일부개정안(법무부공고 제2023-363호) 제23조의17에서 수사ㆍ재판 등에 대한 사실 조회 또는 자료의 열람 범위를 법 제31조의8 제4항에 따른 수신자료 폐기 사유로 제한할 것을 권고한다. 2) 「전자장치 부착 등에 관한 법률 시행령」일부개정안(법무부공고 제2023-363호...
5,5415,2023-06-12,침해요인 평가,「초ㆍ중등교육법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제54조의2,,1.「초ㆍ중등교육법 시행령」일부개정안(교육부공고 제2013-219호) 제54조의2제1항제4호에서 학생의 현황을 삭제할 것을 권고한다. 2.「초ㆍ중등교육법 시행령」일부개정안(교육부공고 제2013-219호) 제54조의2제3항을 삭제하고 동 법에 규정할 것을 권고한다. 3.「초ㆍ중등교육법 시행령」일부개정안(교육부공고 제2013...
5,2251,2023-03-22,침해요인 평가,「에너지법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제13조의3;제30조,,"「에너지법 시행령」일부개정안(산업통상자원부 공고 제2023-202호)제13조의3제1호 나목에서 “「사회보장급여의 이용ㆍ제공 및 수급권자 발굴에 관한 법률 시행령」 [별표2] 제5호 자목에 따른 세대주ㆍ세대원 성명, 주민등록번호 등에 관한 정보”를 “「주민등록법」 제30조에 따른 주민등록 전산자료 중 세대주ㆍ세대원의 성명,..."
5,2343,2023-04-12,침해요인 평가,「송ㆍ변전설비 주변지역의 보상 및 지원에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제30조;제5조,,「송ㆍ변전설비 주변지역의 보상 및 지원에 관한 법률 시행령」일부개정안(산업통상자원부 제2023-315호) 제30조 제2호에서 “법 제5조에 따른 주택매수 등에 관한 사무”를 “법 제5조에 따른 주택매수 및 주거환경개선비용 지원에 관한 사무”로 변경하고 “(운전면허의 면허번호는 제외한다)”를 추가할 것을 권고한다.
5,261,2020-09-09,침해요인 평가,「6ㆍ25 전사자유해의 발굴 등에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,,,"「6ㆍ25 전사자유해의 발굴 등에 관한 법률 시행령」일부개정안(국방부공고 제2019-283호) 별표3 제4호 중 “전사자와 관련된”을 “전사자의 유족으로서 전사자의 유족임을 증빙할 수 있는”으로 수정하고, “전사자 유해의 신원이”를 “전사자 유해와 친ㆍ외가의 8촌 인내의 가족관계가”로 수정할 것을 권고한다."
5,2173,2023-02-22,침해요인 평가,「생활주변방사선 안전관리법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,제17조의2;제24조,,"「생활주변방사선 안전관리법 시행령」일부개정안 (원자력안전위원회 공고 제2023-4호) 법 제24조제3항에서 사업소ㆍ공장 등에 출입하여 검사 또는 질문, 시료 수거 등은 현장 확인을 위한 사항으로 민감정보 및 고유식별정보 처리에 해당되지 않아 안 제17조의2 6호에서 법 제24조제3항은 삭제할 것을 권고한다."
5,1263,2020-08-26,침해요인 평가,「전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개선권고,,,,「전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법 시행령」일부개정안(금융위원회공고 제2020-270호)의 별지 제1호 서식(피해구제 신청서)에서 개인정보 수집ㆍ이용 등 보유기간과 제3자 제공에 대한 동의문구를 수정할 것을 권고한다.
5,9695,2025-04-09,침해요인 평가,「산림보호법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,개선권고,,제12조의15,,"「산림보호법 시행령」일부개정안(산림병해충방제과-1565호) 제12조의15 제2항에서 “개인정보 보호를 위하여 필요하다고 인정될 때에는”을 “개인정보로서 사생활의 비밀 또는 자유를 침해할 우려가 있다고 인정되는 경우에는”으로 변경하거나, 동 조항을 법률로 규정하고 제공을 제한하는 내용 및 범위 등을 구체적으로 위임할 것을 ..."
6,1075,2018-04-09,법규 위반·제재,인천광역시 남동구의 현수막 불법 설치자 개인정보 처리에 관한 건,과태료,500만원,제10조;제15조;제16조;제18조;제1조;제20조;제24조;제24조의2;제29조;제36조;제3조;제4조;제6조;제7조,유출·침해;목적 외 이용;민감정보·고유식별정보;정보주체 권리보장,"인천광역시 남동구는 관내 현수막 불법 설치자에게 과태료를 부과하기 위하여 인천 광역시 선거관리위원회, 인천광역시의회 사무처, 인천광역시 남동구의회 사무국으로부터 과태료 부과 대상자의 주소를 제공받고, 이 주소를 이용하여 인천광역시 남동구가 보유하고 있는 관내 거주 주민의 개인별 주민등록표를 열람할 수 있다."
6,1005,2014-05-12,민원·해석,「개인정보 보호법」 제6조 및 제18조 관련 해석의 건 (개인정보보호위원회 심의ㆍ의결 통보사항에 대한 안전행정부의 추가질의 관련 법령해석의 건),개선권고,,제10조;제11조;제13조;제14조;제15조;제18조;제1조;제21조;제22조;제23조;제24조의2;제29조;제2조;제32조;제47조;제6조;제81조의13;제82조,동의·고지 위반;목적 외 이용;민감정보·고유식별정보;정보주체 권리보장,"1. 「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 제24조의2는 「개인정보 보호법」 제18조 제2항, 제4항 및 제5항의 적용을 각 배제하지 않는다. 2. 「신용정보의 이용 및 보호에 관한 법률」 제32조, 「국세기본법」 제81조의13, 「의료법」 제21조, 「가족관계의 등록 등에 관한 법률」 제14조 및 「주민등..."
6,1343,2020-07-13,기타,복무기관의 사회복무요원 복무관리 등을 위한 지방병무청 보유 민감정보 제공에 관한 건,,,제11조;제12조;제136조;제14조;제157조;제15조;제165조;제18조;제23조;제26조;제2조;제31조;제31조의2;제33조;제3조;제3조의2;제40조;제47조의3;제53조;제89조의2;제89조의3,유출·침해;동의·고지 위반;목적 외 이용;민감정보·고유식별정보,"지방병무청은 복무기관의 사회복무요원의 복무관리를 위하여, 정신건강의학과 질환으로 질병ㆍ심신장애 정도에 따른 신체등급 4급 판정을 받은 사회복무요원의 진료과목과 판정급수를, 「사회복무요원 소집업무 규정」 별표 3에 규정된 형법상 강력범죄경력이 있는 사회복무요원의 범죄명과 선고형을, 「개인정보 보호법」 위반죄 범죄경력이 있는..."
6,133,2018-11-12,기타,연금ㆍ보험급여 업무를 위한 경찰청의 교통사고 정보 제공에 관한 건,,,제109조의3;제11조;제123조;제18조;제24조의2;제31조;제32조;제37조;제54조;제58조;제61조;제69조의2;제79조;제81조;제96조,유출·침해;목적 외 이용;민감정보·고유식별정보;처리위탁;정보주체 권리보장,1. 국민건강보험공단ㆍ국민연금공단ㆍ공무원연금공단ㆍ근로복지공단은 교통사고로 인한 연금ㆍ보험급여의 관리 등 업무 수행을 위하여 경찰청으로부터 급여 신청자의 교통사고 정보를 행정정보 공동이용센터의 전산망을 활용하여 제공받을 수 있다. 2. 국민건강보험공단은 교통사고로 인한 보험급여에 대한 구상권 행사를 위하여 경찰청 으로부터 ...
6,1017,2012-06-11,기타,주식회사 구글(Google Inc.)의 개인정보 취급방침 개선 의견,,,제15조;제16조;제18조;제21조;제22조;제23조;제26조의2;제29조;제30조;제36조;제37조;제3조,동의·고지 위반;목적 외 이용;보유기간·파기 위반;정보주체 권리보장,"1. 주식회사 구글(이하 '구글’이라고 함)은 개인정보 취급방침에 개인정보 수집목적을 포괄적으로 설정하고, 개인정보 수집ㆍ이용 등에 대해 사용자에게 선택권을 부여하지 않고 일괄적으로 동의를 구하고 있으며, 필요 이상의 기간 동안 개인정보를 보유할 수 있도록 함으로써 결과적으로 개인정보의 과다수집과 오남용 소지가 있다. 2..."
6,1047,2018-03-26,개인정보 제공 요청,기초생활보장 신규 수급권자 발굴 및 안내를 위한 개인정보 제공에 관한 건,,,제10조;제14조;제18조;제23조;제27조;제29조;제3조,목적 외 이용,"1. 보건복지부는 기초생활보장 신규 수급권자 발굴 및 안내를 위하여 80세 이상 기초연금 수급자 중 소득과 재산이 0인 가구에 해당하는 자와 장애인연금 수급자 중 소득과 재산이 0인 가구에 해당하는 자의 성명, 생년월일, 성별과 주소가 포함된 수급자격 정보를 이용하거나 이를 국민건강보험공단에 제공할 수 있다. 2. 보건복..."
6,1375,2019-06-10,법규 위반·제재,고양시의 관외택시 불법 영업행위 단속을 위한 영상정보 처리에 관한 건,,,제108조;제18조;제25조;제37조;제42조;제75조;제85조;제88조;제9조,유출·침해;동의·고지 위반;목적 외 이용;영상정보 처리,1.고양시가 불법 주ㆍ정차 단속 목적으로 운영 중인 영상정보처리기기의 설치 목적에 고양시에 면허가 등록되어 있지 않은 택시(관외택시)의 불법 영업행위 단속 목적을 추가하여 병행 활용하는 것은 「개인정보 보호법」에 위반된다. 2.고양시는 관외택시 불법 영업행위를 단속하고 위반행위 적발사실 통보 시 처분관할 관청에 증거자료로...
6,929,2019-01-14,기타,행정안전부의 승강기 사고조사 등을 위한 승강기 관리주체 보유 CCTV 영상정보 제공에 관한 건,개선권고,,제14조의4;제16조;제16조의4;제17조;제18조;제20조;제21조;제24조의6;제28조;제3조,유출·침해;목적 외 이용;영상정보 처리;정보주체 권리보장,1.행정안전부 사고조사판정위원회와 한국승강기안전공단은 승강기 사고조사 및 사고원인 판정 업무를 수행하기 위하여 승강기 관리주체로부터 사고 발생 전ㆍ후 1시간 이내 상황이 촬영된 CCTV 영상정보를 제공받을 수 있다. 2.시ㆍ도지사는 승강기 자체점검 현황 검사를 위하여 승강기 관리주체의 자체점검 실시 현황이 촬영된 CCTV...
6,947,2020-01-13,민원·해석,한국교통안전공단의 운행기록데이터 등 제공 관련 법령해석에 관한 건,,,제12조;제13조;제15조;제17조;제18조;제20조;제25조;제26조;제27조;제28조;제2조;제30조;제31조;제33조;제38조;제48조;제55조;제59조;제9조,유출·침해;목적 외 이용;제3자 제공;안전조치 미흡;민감정보·고유식별정보;처리위탁,"1. 한국교통안전공단이 여객 및 화물자동차 운송사업자 등으로부터 운행기록을 제출받아 분석한 결과인 운행기록데이터와 위험운전행동데이터는 「개인정보 보호법」상 개인정보에 해당한다. 2. 한국교통안전공단은 암호화 및 마스킹 처리한 운행기록데이터와 위험운전행동데이터를 연구ㆍ분석목적으로 「개인정보 보호법」 제18조 제2항 제2호,..."
6,1333,2020-02-24,민원·해석,국회 인사청문회를 위한 개인정보 제공 관련 법령해석에 관한 건,,,제10조의2;제128조;제12조;제14조;제18조;제1조;제23조;제2조;제31조의2;제4조;제5조;제65조의2;제8조,유출·침해;동의·고지 위반;목적 외 이용;민감정보·고유식별정보;정보주체 권리보장,"1. 인사청문 대상자의 자녀가 A대학교 대학원, B대학교 대학원 입학 시 제출한 증빙서류와 C대학교 대학원, D대학교 대학원 지원 시 제출한 증빙서류의 진위확인 및 인사검증 등 인사청문을 위하여 각 대학교가 증빙서류 목록을 국회에 제공할 수 있는지 여부에 대해서는 판단하지 아니한다. 2. A대학교는 인사청문 대상자의 자녀..."
6,941,2017-11-13,기타,EU 부분적정성 평가 전환 추진 개선에 관한 건,개선권고,,,유출·침해;동의·고지 위반,"1. 방송통신위원회가 「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 대상으로 추진 중인 EU 개인정보보호 '부분적정성 결정’은 그 효과가 제한적이고 개인정보 보호기관의 완전한 독립성 확보, 직권조사권 등 실질적 보호기능 수행을 보장하는 국제사회의 흐름과 개인정보보호위원회를 컨트롤 타워로 하여 개인정보 보호체계 효율화..."
6,1061,2017-10-16,기타,지방자치단체 통합관제센터 영상정보의 군부대 제공에 관한 건,개선권고,,제11조;제14조;제18조;제20조;제2조;제3조;제58조;제5조,영상정보 처리;정보주체 권리보장,"1. 지역책임부대는 통합방위사태 선포, 경계태세 2급 이상 발령, 자체훈련, 지상협동훈련, 대침투 종합훈련, 후방지역 종합훈련, 을지연습, 충무훈련, 독수리연습, 테러 발생, 지역책임부대가 현장 확인 또는 상황 수습 등을 할 필요가 있는 재해, 재난, 구급상황 발생 시 지방자치단체로부터 소관 업무 수행을 위하여 필요한 범..."
